gridID,poly
1114,"POLYGON ((-30 -75, -25 -75, -25 -80, -30 -80, -30 -75))"
1115,"POLYGON ((-30 -80, -25 -80, -25 -85, -30 -85, -30 -80))"
1116,"POLYGON ((-30 -85, -25 -85, -25 -90, -30 -90, -30 -85))"
1117,"POLYGON ((-25 90, -20 90, -20 85, -25 85, -25 90))"
1118,"POLYGON ((-25 85, -20 85, -20 80, -25 80, -25 85))"
1119,"POLYGON ((-25 80, -20 80, -20 75, -25 75, -25 80))"
1120,"POLYGON ((-25 75, -20 75, -20 70, -25 70, -25 75))"
1121,"POLYGON ((-25 70, -20 70, -20 65, -25 65, -25 70))"
1122,"POLYGON ((-25 65, -20 65, -20 60, -25 60, -25 65))"
1123,"POLYGON ((-25 60, -20 60, -20 55, -25 55, -25 60))"
1124,"POLYGON ((-25 55, -20 55, -20 50, -25 50, -25 55))"
1125,"POLYGON ((-25 50, -20 50, -20 45, -25 45, -25 50))"
1126,"POLYGON ((-25 45, -20 45, -20 40, -25 40, -25 45))"
1127,"POLYGON ((-25 40, -20 40, -20 35, -25 35, -25 40))"
1128,"POLYGON ((-25 35, -20 35, -20 30, -25 30, -25 35))"
1129,"POLYGON ((-25 30, -20 30, -20 25, -25 25, -25 30))"
1130,"POLYGON ((-25 25, -20 25, -20 20, -25 20, -25 25))"
1131,"POLYGON ((-25 20, -20 20, -20 15, -25 15, -25 20))"
1132,"POLYGON ((-25 15, -20 15, -20 10, -25 10, -25 15))"
1133,"POLYGON ((-25 10, -20 10, -20 5, -25 5, -25 10))"
1134,"POLYGON ((-25 5, -20 5, -20 0, -25 0, -25 5))"
1135,"POLYGON ((-25 0, -20 0, -20 -5, -25 -5, -25 0))"
1136,"POLYGON ((-25 -5, -20 -5, -20 -10, -25 -10, -25 -5))"
1137,"POLYGON ((-25 -10, -20 -10, -20 -15, -25 -15, -25 -10))"
1138,"POLYGON ((-25 -15, -20 -15, -20 -20, -25 -20, -25 -15))"
1139,"POLYGON ((-25 -20, -20 -20, -20 -25, -25 -25, -25 -20))"
1140,"POLYGON ((-25 -25, -20 -25, -20 -30, -25 -30, -25 -25))"
1141,"POLYGON ((-25 -30, -20 -30, -20 -35, -25 -35, -25 -30))"
1142,"POLYGON ((-25 -35, -20 -35, -20 -40, -25 -40, -25 -35))"
1143,"POLYGON ((-25 -40, -20 -40, -20 -45, -25 -45, -25 -40))"
1144,"POLYGON ((-25 -45, -20 -45, -20 -50, -25 -50, -25 -45))"
1145,"POLYGON ((-25 -50, -20 -50, -20 -55, -25 -55, -25 -50))"
1146,"POLYGON ((-25 -55, -20 -55, -20 -60, -25 -60, -25 -55))"
1147,"POLYGON ((-25 -60, -20 -60, -20 -65, -25 -65, -25 -60))"
1148,"POLYGON ((-25 -65, -20 -65, -20 -70, -25 -70, -25 -65))"
1149,"POLYGON ((-25 -70, -20 -70, -20 -75, -25 -75, -25 -70))"
1150,"POLYGON ((-25 -75, -20 -75, -20 -80, -25 -80, -25 -75))"
1151,"POLYGON ((-25 -80, -20 -80, -20 -85, -25 -85, -25 -80))"
1152,"POLYGON ((-25 -85, -20 -85, -20 -90, -25 -90, -25 -85))"
1153,"POLYGON ((-20 90, -15 90, -15 85, -20 85, -20 90))"
1154,"POLYGON ((-20 85, -15 85, -15 80, -20 80, -20 85))"
1155,"POLYGON ((-20 80, -15 80, -15 75, -20 75, -20 80))"
1156,"POLYGON ((-20 75, -15 75, -15 70, -20 70, -20 75))"
1157,"POLYGON ((-20 70, -15 70, -15 65, -20 65, -20 70))"
1158,"POLYGON ((-20 65, -15 65, -15 60, -20 60, -20 65))"
1159,"POLYGON ((-20 60, -15 60, -15 55, -20 55, -20 60))"
1160,"POLYGON ((-20 55, -15 55, -15 50, -20 50, -20 55))"
1161,"POLYGON ((-20 50, -15 50, -15 45, -20 45, -20 50))"
1162,"POLYGON ((-20 45, -15 45, -15 40, -20 40, -20 45))"
1163,"POLYGON ((-20 40, -15 40, -15 35, -20 35, -20 40))"
1164,"POLYGON ((-20 35, -15 35, -15 30, -20 30, -20 35))"
1165,"POLYGON ((-20 30, -15 30, -15 25, -20 25, -20 30))"
1166,"POLYGON ((-20 25, -15 25, -15 20, -20 20, -20 25))"
1167,"POLYGON ((-20 20, -15 20, -15 15, -20 15, -20 20))"
1168,"POLYGON ((-20 15, -15 15, -15 10, -20 10, -20 15))"
1169,"POLYGON ((-20 10, -15 10, -15 5, -20 5, -20 10))"
1170,"POLYGON ((-20 5, -15 5, -15 0, -20 0, -20 5))"
1171,"POLYGON ((-20 0, -15 0, -15 -5, -20 -5, -20 0))"
1172,"POLYGON ((-20 -5, -15 -5, -15 -10, -20 -10, -20 -5))"
1173,"POLYGON ((-20 -10, -15 -10, -15 -15, -20 -15, -20 -10))"
1174,"POLYGON ((-20 -15, -15 -15, -15 -20, -20 -20, -20 -15))"
1175,"POLYGON ((-20 -20, -15 -20, -15 -25, -20 -25, -20 -20))"
1176,"POLYGON ((-20 -25, -15 -25, -15 -30, -20 -30, -20 -25))"
1177,"POLYGON ((-20 -30, -15 -30, -15 -35, -20 -35, -20 -30))"
1178,"POLYGON ((-20 -35, -15 -35, -15 -40, -20 -40, -20 -35))"
1179,"POLYGON ((-20 -40, -15 -40, -15 -45, -20 -45, -20 -40))"
1180,"POLYGON ((-20 -45, -15 -45, -15 -50, -20 -50, -20 -45))"
1181,"POLYGON ((-20 -50, -15 -50, -15 -55, -20 -55, -20 -50))"
1182,"POLYGON ((-20 -55, -15 -55, -15 -60, -20 -60, -20 -55))"
1183,"POLYGON ((-20 -60, -15 -60, -15 -65, -20 -65, -20 -60))"
1184,"POLYGON ((-20 -65, -15 -65, -15 -70, -20 -70, -20 -65))"
1185,"POLYGON ((-20 -70, -15 -70, -15 -75, -20 -75, -20 -70))"
1186,"POLYGON ((-20 -75, -15 -75, -15 -80, -20 -80, -20 -75))"
1187,"POLYGON ((-20 -80, -15 -80, -15 -85, -20 -85, -20 -80))"
1188,"POLYGON ((-20 -85, -15 -85, -15 -90, -20 -90, -20 -85))"
1189,"POLYGON ((-15 90, -10 90, -10 85, -15 85, -15 90))"
1190,"POLYGON ((-15 85, -10 85, -10 80, -15 80, -15 85))"
1191,"POLYGON ((-15 80, -10 80, -10 75, -15 75, -15 80))"
1192,"POLYGON ((-15 75, -10 75, -10 70, -15 70, -15 75))"
1193,"POLYGON ((-15 70, -10 70, -10 65, -15 65, -15 70))"
1194,"POLYGON ((-15 65, -10 65, -10 60, -15 60, -15 65))"
1195,"POLYGON ((-15 60, -10 60, -10 55, -15 55, -15 60))"
1196,"POLYGON ((-15 55, -10 55, -10 50, -15 50, -15 55))"
1197,"POLYGON ((-15 50, -10 50, -10 45, -15 45, -15 50))"
1198,"POLYGON ((-15 45, -10 45, -10 40, -15 40, -15 45))"
1199,"POLYGON ((-15 40, -10 40, -10 35, -15 35, -15 40))"
1200,"POLYGON ((-15 35, -10 35, -10 30, -15 30, -15 35))"
1201,"POLYGON ((-15 30, -10 30, -10 25, -15 25, -15 30))"
1202,"POLYGON ((-15 25, -10 25, -10 20, -15 20, -15 25))"
1203,"POLYGON ((-15 20, -10 20, -10 15, -15 15, -15 20))"
1204,"POLYGON ((-15 15, -10 15, -10 10, -15 10, -15 15))"
1205,"POLYGON ((-15 10, -10 10, -10 5, -15 5, -15 10))"
1206,"POLYGON ((-15 5, -10 5, -10 0, -15 0, -15 5))"
1207,"POLYGON ((-15 0, -10 0, -10 -5, -15 -5, -15 0))"
1208,"POLYGON ((-15 -5, -10 -5, -10 -10, -15 -10, -15 -5))"
1209,"POLYGON ((-15 -10, -10 -10, -10 -15, -15 -15, -15 -10))"
1210,"POLYGON ((-15 -15, -10 -15, -10 -20, -15 -20, -15 -15))"
1211,"POLYGON ((-15 -20, -10 -20, -10 -25, -15 -25, -15 -20))"
1212,"POLYGON ((-15 -25, -10 -25, -10 -30, -15 -30, -15 -25))"
1213,"POLYGON ((-15 -30, -10 -30, -10 -35, -15 -35, -15 -30))"
1214,"POLYGON ((-15 -35, -10 -35, -10 -40, -15 -40, -15 -35))"
1215,"POLYGON ((-15 -40, -10 -40, -10 -45, -15 -45, -15 -40))"
1216,"POLYGON ((-15 -45, -10 -45, -10 -50, -15 -50, -15 -45))"
1217,"POLYGON ((-15 -50, -10 -50, -10 -55, -15 -55, -15 -50))"
1218,"POLYGON ((-15 -55, -10 -55, -10 -60, -15 -60, -15 -55))"
1219,"POLYGON ((-15 -60, -10 -60, -10 -65, -15 -65, -15 -60))"
1220,"POLYGON ((-15 -65, -10 -65, -10 -70, -15 -70, -15 -65))"
1221,"POLYGON ((-15 -70, -10 -70, -10 -75, -15 -75, -15 -70))"
1222,"POLYGON ((-15 -75, -10 -75, -10 -80, -15 -80, -15 -75))"
1223,"POLYGON ((-15 -80, -10 -80, -10 -85, -15 -85, -15 -80))"
1224,"POLYGON ((-15 -85, -10 -85, -10 -90, -15 -90, -15 -85))"
1225,"POLYGON ((-10 90, -5 90, -5 85, -10 85, -10 90))"
1226,"POLYGON ((-10 85, -5 85, -5 80, -10 80, -10 85))"
1227,"POLYGON ((-10 80, -5 80, -5 75, -10 75, -10 80))"
1228,"POLYGON ((-10 75, -5 75, -5 70, -10 70, -10 75))"
1229,"POLYGON ((-10 70, -5 70, -5 65, -10 65, -10 70))"
1230,"POLYGON ((-10 65, -5 65, -5 60, -10 60, -10 65))"
1231,"POLYGON ((-10 60, -5 60, -5 55, -10 55, -10 60))"
1232,"POLYGON ((-10 55, -5 55, -5 50, -10 50, -10 55))"
1233,"POLYGON ((-10 50, -5 50, -5 45, -10 45, -10 50))"
1234,"POLYGON ((-10 45, -5 45, -5 40, -10 40, -10 45))"
1235,"POLYGON ((-10 40, -5 40, -5 35, -10 35, -10 40))"
1236,"POLYGON ((-10 35, -5 35, -5 30, -10 30, -10 35))"
1237,"POLYGON ((-10 30, -5 30, -5 25, -10 25, -10 30))"
1238,"POLYGON ((-10 25, -5 25, -5 20, -10 20, -10 25))"
1239,"POLYGON ((-10 20, -5 20, -5 15, -10 15, -10 20))"
1240,"POLYGON ((-10 15, -5 15, -5 10, -10 10, -10 15))"
1241,"POLYGON ((-10 10, -5 10, -5 5, -10 5, -10 10))"
1242,"POLYGON ((-10 5, -5 5, -5 0, -10 0, -10 5))"
1243,"POLYGON ((-10 0, -5 0, -5 -5, -10 -5, -10 0))"
1244,"POLYGON ((-10 -5, -5 -5, -5 -10, -10 -10, -10 -5))"
1245,"POLYGON ((-10 -10, -5 -10, -5 -15, -10 -15, -10 -10))"
1246,"POLYGON ((-10 -15, -5 -15, -5 -20, -10 -20, -10 -15))"
1247,"POLYGON ((-10 -20, -5 -20, -5 -25, -10 -25, -10 -20))"
1248,"POLYGON ((-10 -25, -5 -25, -5 -30, -10 -30, -10 -25))"
1249,"POLYGON ((-10 -30, -5 -30, -5 -35, -10 -35, -10 -30))"
1250,"POLYGON ((-10 -35, -5 -35, -5 -40, -10 -40, -10 -35))"
1251,"POLYGON ((-10 -40, -5 -40, -5 -45, -10 -45, -10 -40))"
1252,"POLYGON ((-10 -45, -5 -45, -5 -50, -10 -50, -10 -45))"
1253,"POLYGON ((-10 -50, -5 -50, -5 -55, -10 -55, -10 -50))"
1254,"POLYGON ((-10 -55, -5 -55, -5 -60, -10 -60, -10 -55))"
1255,"POLYGON ((-10 -60, -5 -60, -5 -65, -10 -65, -10 -60))"
1256,"POLYGON ((-10 -65, -5 -65, -5 -70, -10 -70, -10 -65))"
1257,"POLYGON ((-10 -70, -5 -70, -5 -75, -10 -75, -10 -70))"
1258,"POLYGON ((-10 -75, -5 -75, -5 -80, -10 -80, -10 -75))"
1259,"POLYGON ((-10 -80, -5 -80, -5 -85, -10 -85, -10 -80))"
1260,"POLYGON ((-10 -85, -5 -85, -5 -90, -10 -90, -10 -85))"
1261,"POLYGON ((-5 90, 0 90, 0 85, -5 85, -5 90))"
1262,"POLYGON ((-5 85, 0 85, 0 80, -5 80, -5 85))"
1263,"POLYGON ((-5 80, 0 80, 0 75, -5 75, -5 80))"
1264,"POLYGON ((-5 75, 0 75, 0 70, -5 70, -5 75))"
1265,"POLYGON ((-5 70, 0 70, 0 65, -5 65, -5 70))"
1266,"POLYGON ((-5 65, 0 65, 0 60, -5 60, -5 65))"
1267,"POLYGON ((-5 60, 0 60, 0 55, -5 55, -5 60))"
1268,"POLYGON ((-5 55, 0 55, 0 50, -5 50, -5 55))"
1269,"POLYGON ((-5 50, 0 50, 0 45, -5 45, -5 50))"
1270,"POLYGON ((-5 45, 0 45, 0 40, -5 40, -5 45))"
1271,"POLYGON ((-5 40, 0 40, 0 35, -5 35, -5 40))"
1272,"POLYGON ((-5 35, 0 35, 0 30, -5 30, -5 35))"
1273,"POLYGON ((-5 30, 0 30, 0 25, -5 25, -5 30))"
1274,"POLYGON ((-5 25, 0 25, 0 20, -5 20, -5 25))"
1275,"POLYGON ((-5 20, 0 20, 0 15, -5 15, -5 20))"
1276,"POLYGON ((-5 15, 0 15, 0 10, -5 10, -5 15))"
1277,"POLYGON ((-5 10, 0 10, 0 5, -5 5, -5 10))"
1278,"POLYGON ((-5 5, 0 5, 0 0, -5 0, -5 5))"
1279,"POLYGON ((-5 0, 0 0, 0 -5, -5 -5, -5 0))"
1280,"POLYGON ((-5 -5, 0 -5, 0 -10, -5 -10, -5 -5))"
1281,"POLYGON ((-5 -10, 0 -10, 0 -15, -5 -15, -5 -10))"
1282,"POLYGON ((-5 -15, 0 -15, 0 -20, -5 -20, -5 -15))"
1283,"POLYGON ((-5 -20, 0 -20, 0 -25, -5 -25, -5 -20))"
1284,"POLYGON ((-5 -25, 0 -25, 0 -30, -5 -30, -5 -25))"
1285,"POLYGON ((-5 -30, 0 -30, 0 -35, -5 -35, -5 -30))"
1286,"POLYGON ((-5 -35, 0 -35, 0 -40, -5 -40, -5 -35))"
1287,"POLYGON ((-5 -40, 0 -40, 0 -45, -5 -45, -5 -40))"
1288,"POLYGON ((-5 -45, 0 -45, 0 -50, -5 -50, -5 -45))"
1289,"POLYGON ((-5 -50, 0 -50, 0 -55, -5 -55, -5 -50))"
1290,"POLYGON ((-5 -55, 0 -55, 0 -60, -5 -60, -5 -55))"
1291,"POLYGON ((-5 -60, 0 -60, 0 -65, -5 -65, -5 -60))"
1292,"POLYGON ((-5 -65, 0 -65, 0 -70, -5 -70, -5 -65))"
1293,"POLYGON ((-5 -70, 0 -70, 0 -75, -5 -75, -5 -70))"
1294,"POLYGON ((-5 -75, 0 -75, 0 -80, -5 -80, -5 -75))"
1295,"POLYGON ((-5 -80, 0 -80, 0 -85, -5 -85, -5 -80))"
1296,"POLYGON ((-5 -85, 0 -85, 0 -90, -5 -90, -5 -85))"
1297,"POLYGON ((0 90, 5 90, 5 85, 0 85, 0 90))"
1298,"POLYGON ((0 85, 5 85, 5 80, 0 80, 0 85))"
1299,"POLYGON ((0 80, 5 80, 5 75, 0 75, 0 80))"
1300,"POLYGON ((0 75, 5 75, 5 70, 0 70, 0 75))"
1301,"POLYGON ((0 70, 5 70, 5 65, 0 65, 0 70))"
1302,"POLYGON ((0 65, 5 65, 5 60, 0 60, 0 65))"
1303,"POLYGON ((0 60, 5 60, 5 55, 0 55, 0 60))"
1304,"POLYGON ((0 55, 5 55, 5 50, 0 50, 0 55))"
1305,"POLYGON ((0 50, 5 50, 5 45, 0 45, 0 50))"
1306,"POLYGON ((0 45, 5 45, 5 40, 0 40, 0 45))"
1307,"POLYGON ((0 40, 5 40, 5 35, 0 35, 0 40))"
1308,"POLYGON ((0 35, 5 35, 5 30, 0 30, 0 35))"
1309,"POLYGON ((0 30, 5 30, 5 25, 0 25, 0 30))"
1310,"POLYGON ((0 25, 5 25, 5 20, 0 20, 0 25))"
1311,"POLYGON ((0 20, 5 20, 5 15, 0 15, 0 20))"
1312,"POLYGON ((0 15, 5 15, 5 10, 0 10, 0 15))"
1313,"POLYGON ((0 10, 5 10, 5 5, 0 5, 0 10))"
1314,"POLYGON ((0 5, 5 5, 5 0, 0 0, 0 5))"
1315,"POLYGON ((0 0, 5 0, 5 -5, 0 -5, 0 0))"
1316,"POLYGON ((0 -5, 5 -5, 5 -10, 0 -10, 0 -5))"
1317,"POLYGON ((0 -10, 5 -10, 5 -15, 0 -15, 0 -10))"
1318,"POLYGON ((0 -15, 5 -15, 5 -20, 0 -20, 0 -15))"
1319,"POLYGON ((0 -20, 5 -20, 5 -25, 0 -25, 0 -20))"
1320,"POLYGON ((0 -25, 5 -25, 5 -30, 0 -30, 0 -25))"
1321,"POLYGON ((0 -30, 5 -30, 5 -35, 0 -35, 0 -30))"
1322,"POLYGON ((0 -35, 5 -35, 5 -40, 0 -40, 0 -35))"
1323,"POLYGON ((0 -40, 5 -40, 5 -45, 0 -45, 0 -40))"
1324,"POLYGON ((0 -45, 5 -45, 5 -50, 0 -50, 0 -45))"
1325,"POLYGON ((0 -50, 5 -50, 5 -55, 0 -55, 0 -50))"
1326,"POLYGON ((0 -55, 5 -55, 5 -60, 0 -60, 0 -55))"
1327,"POLYGON ((0 -60, 5 -60, 5 -65, 0 -65, 0 -60))"
1328,"POLYGON ((0 -65, 5 -65, 5 -70, 0 -70, 0 -65))"
1329,"POLYGON ((0 -70, 5 -70, 5 -75, 0 -75, 0 -70))"
1330,"POLYGON ((0 -75, 5 -75, 5 -80, 0 -80, 0 -75))"
1331,"POLYGON ((0 -80, 5 -80, 5 -85, 0 -85, 0 -80))"
1332,"POLYGON ((0 -85, 5 -85, 5 -90, 0 -90, 0 -85))"
1333,"POLYGON ((5 90, 10 90, 10 85, 5 85, 5 90))"
1334,"POLYGON ((5 85, 10 85, 10 80, 5 80, 5 85))"
1335,"POLYGON ((5 80, 10 80, 10 75, 5 75, 5 80))"
1336,"POLYGON ((5 75, 10 75, 10 70, 5 70, 5 75))"
1337,"POLYGON ((5 70, 10 70, 10 65, 5 65, 5 70))"
1338,"POLYGON ((5 65, 10 65, 10 60, 5 60, 5 65))"
1339,"POLYGON ((5 60, 10 60, 10 55, 5 55, 5 60))"
1340,"POLYGON ((5 55, 10 55, 10 50, 5 50, 5 55))"
1341,"POLYGON ((5 50, 10 50, 10 45, 5 45, 5 50))"
1342,"POLYGON ((5 45, 10 45, 10 40, 5 40, 5 45))"
1343,"POLYGON ((5 40, 10 40, 10 35, 5 35, 5 40))"
1344,"POLYGON ((5 35, 10 35, 10 30, 5 30, 5 35))"
1345,"POLYGON ((5 30, 10 30, 10 25, 5 25, 5 30))"
1346,"POLYGON ((5 25, 10 25, 10 20, 5 20, 5 25))"
1347,"POLYGON ((5 20, 10 20, 10 15, 5 15, 5 20))"
1348,"POLYGON ((5 15, 10 15, 10 10, 5 10, 5 15))"
1349,"POLYGON ((5 10, 10 10, 10 5, 5 5, 5 10))"
1350,"POLYGON ((5 5, 10 5, 10 0, 5 0, 5 5))"
1351,"POLYGON ((5 0, 10 0, 10 -5, 5 -5, 5 0))"
1352,"POLYGON ((5 -5, 10 -5, 10 -10, 5 -10, 5 -5))"
1353,"POLYGON ((5 -10, 10 -10, 10 -15, 5 -15, 5 -10))"
1354,"POLYGON ((5 -15, 10 -15, 10 -20, 5 -20, 5 -15))"
1355,"POLYGON ((5 -20, 10 -20, 10 -25, 5 -25, 5 -20))"
1356,"POLYGON ((5 -25, 10 -25, 10 -30, 5 -30, 5 -25))"
1357,"POLYGON ((5 -30, 10 -30, 10 -35, 5 -35, 5 -30))"
1358,"POLYGON ((5 -35, 10 -35, 10 -40, 5 -40, 5 -35))"
1359,"POLYGON ((5 -40, 10 -40, 10 -45, 5 -45, 5 -40))"
1360,"POLYGON ((5 -45, 10 -45, 10 -50, 5 -50, 5 -45))"
1361,"POLYGON ((5 -50, 10 -50, 10 -55, 5 -55, 5 -50))"
1362,"POLYGON ((5 -55, 10 -55, 10 -60, 5 -60, 5 -55))"
1363,"POLYGON ((5 -60, 10 -60, 10 -65, 5 -65, 5 -60))"
1364,"POLYGON ((5 -65, 10 -65, 10 -70, 5 -70, 5 -65))"
1365,"POLYGON ((5 -70, 10 -70, 10 -75, 5 -75, 5 -70))"
1366,"POLYGON ((5 -75, 10 -75, 10 -80, 5 -80, 5 -75))"
1367,"POLYGON ((5 -80, 10 -80, 10 -85, 5 -85, 5 -80))"
1368,"POLYGON ((5 -85, 10 -85, 10 -90, 5 -90, 5 -85))"
1369,"POLYGON ((10 90, 15 90, 15 85, 10 85, 10 90))"
1370,"POLYGON ((10 85, 15 85, 15 80, 10 80, 10 85))"
1371,"POLYGON ((10 80, 15 80, 15 75, 10 75, 10 80))"
1372,"POLYGON ((10 75, 15 75, 15 70, 10 70, 10 75))"
1373,"POLYGON ((10 70, 15 70, 15 65, 10 65, 10 70))"
1374,"POLYGON ((10 65, 15 65, 15 60, 10 60, 10 65))"
1375,"POLYGON ((10 60, 15 60, 15 55, 10 55, 10 60))"
1376,"POLYGON ((10 55, 15 55, 15 50, 10 50, 10 55))"
1377,"POLYGON ((10 50, 15 50, 15 45, 10 45, 10 50))"
1378,"POLYGON ((10 45, 15 45, 15 40, 10 40, 10 45))"
1379,"POLYGON ((10 40, 15 40, 15 35, 10 35, 10 40))"
1380,"POLYGON ((10 35, 15 35, 15 30, 10 30, 10 35))"
1381,"POLYGON ((10 30, 15 30, 15 25, 10 25, 10 30))"
1382,"POLYGON ((10 25, 15 25, 15 20, 10 20, 10 25))"
1383,"POLYGON ((10 20, 15 20, 15 15, 10 15, 10 20))"
1384,"POLYGON ((10 15, 15 15, 15 10, 10 10, 10 15))"
1385,"POLYGON ((10 10, 15 10, 15 5, 10 5, 10 10))"
1386,"POLYGON ((10 5, 15 5, 15 0, 10 0, 10 5))"
1387,"POLYGON ((10 0, 15 0, 15 -5, 10 -5, 10 0))"
1388,"POLYGON ((10 -5, 15 -5, 15 -10, 10 -10, 10 -5))"
1389,"POLYGON ((10 -10, 15 -10, 15 -15, 10 -15, 10 -10))"
1390,"POLYGON ((10 -15, 15 -15, 15 -20, 10 -20, 10 -15))"
1391,"POLYGON ((10 -20, 15 -20, 15 -25, 10 -25, 10 -20))"
1392,"POLYGON ((10 -25, 15 -25, 15 -30, 10 -30, 10 -25))"
1393,"POLYGON ((10 -30, 15 -30, 15 -35, 10 -35, 10 -30))"
1394,"POLYGON ((10 -35, 15 -35, 15 -40, 10 -40, 10 -35))"
1395,"POLYGON ((10 -40, 15 -40, 15 -45, 10 -45, 10 -40))"
1396,"POLYGON ((10 -45, 15 -45, 15 -50, 10 -50, 10 -45))"
1397,"POLYGON ((10 -50, 15 -50, 15 -55, 10 -55, 10 -50))"
1398,"POLYGON ((10 -55, 15 -55, 15 -60, 10 -60, 10 -55))"
1399,"POLYGON ((10 -60, 15 -60, 15 -65, 10 -65, 10 -60))"
1400,"POLYGON ((10 -65, 15 -65, 15 -70, 10 -70, 10 -65))"
1401,"POLYGON ((10 -70, 15 -70, 15 -75, 10 -75, 10 -70))"
1402,"POLYGON ((10 -75, 15 -75, 15 -80, 10 -80, 10 -75))"
1403,"POLYGON ((10 -80, 15 -80, 15 -85, 10 -85, 10 -80))"
1404,"POLYGON ((10 -85, 15 -85, 15 -90, 10 -90, 10 -85))"
1405,"POLYGON ((15 90, 20 90, 20 85, 15 85, 15 90))"
1406,"POLYGON ((15 85, 20 85, 20 80, 15 80, 15 85))"
1407,"POLYGON ((15 80, 20 80, 20 75, 15 75, 15 80))"
1408,"POLYGON ((15 75, 20 75, 20 70, 15 70, 15 75))"
1409,"POLYGON ((15 70, 20 70, 20 65, 15 65, 15 70))"
1410,"POLYGON ((15 65, 20 65, 20 60, 15 60, 15 65))"
1411,"POLYGON ((15 60, 20 60, 20 55, 15 55, 15 60))"
1412,"POLYGON ((15 55, 20 55, 20 50, 15 50, 15 55))"
1413,"POLYGON ((15 50, 20 50, 20 45, 15 45, 15 50))"
1414,"POLYGON ((15 45, 20 45, 20 40, 15 40, 15 45))"
1415,"POLYGON ((15 40, 20 40, 20 35, 15 35, 15 40))"
1416,"POLYGON ((15 35, 20 35, 20 30, 15 30, 15 35))"
1417,"POLYGON ((15 30, 20 30, 20 25, 15 25, 15 30))"
1418,"POLYGON ((15 25, 20 25, 20 20, 15 20, 15 25))"
1419,"POLYGON ((15 20, 20 20, 20 15, 15 15, 15 20))"
1420,"POLYGON ((15 15, 20 15, 20 10, 15 10, 15 15))"
1421,"POLYGON ((15 10, 20 10, 20 5, 15 5, 15 10))"
1422,"POLYGON ((15 5, 20 5, 20 0, 15 0, 15 5))"
1423,"POLYGON ((15 0, 20 0, 20 -5, 15 -5, 15 0))"
1424,"POLYGON ((15 -5, 20 -5, 20 -10, 15 -10, 15 -5))"
1425,"POLYGON ((15 -10, 20 -10, 20 -15, 15 -15, 15 -10))"
1426,"POLYGON ((15 -15, 20 -15, 20 -20, 15 -20, 15 -15))"
1427,"POLYGON ((15 -20, 20 -20, 20 -25, 15 -25, 15 -20))"
1428,"POLYGON ((15 -25, 20 -25, 20 -30, 15 -30, 15 -25))"
1429,"POLYGON ((15 -30, 20 -30, 20 -35, 15 -35, 15 -30))"
1430,"POLYGON ((15 -35, 20 -35, 20 -40, 15 -40, 15 -35))"
1431,"POLYGON ((15 -40, 20 -40, 20 -45, 15 -45, 15 -40))"
1432,"POLYGON ((15 -45, 20 -45, 20 -50, 15 -50, 15 -45))"
1433,"POLYGON ((15 -50, 20 -50, 20 -55, 15 -55, 15 -50))"
1434,"POLYGON ((15 -55, 20 -55, 20 -60, 15 -60, 15 -55))"
1435,"POLYGON ((15 -60, 20 -60, 20 -65, 15 -65, 15 -60))"
1436,"POLYGON ((15 -65, 20 -65, 20 -70, 15 -70, 15 -65))"
1437,"POLYGON ((15 -70, 20 -70, 20 -75, 15 -75, 15 -70))"
1438,"POLYGON ((15 -75, 20 -75, 20 -80, 15 -80, 15 -75))"
1439,"POLYGON ((15 -80, 20 -80, 20 -85, 15 -85, 15 -80))"
1440,"POLYGON ((15 -85, 20 -85, 20 -90, 15 -90, 15 -85))"
1441,"POLYGON ((20 90, 25 90, 25 85, 20 85, 20 90))"
1442,"POLYGON ((20 85, 25 85, 25 80, 20 80, 20 85))"
1443,"POLYGON ((20 80, 25 80, 25 75, 20 75, 20 80))"
1444,"POLYGON ((20 75, 25 75, 25 70, 20 70, 20 75))"
1445,"POLYGON ((20 70, 25 70, 25 65, 20 65, 20 70))"
1446,"POLYGON ((20 65, 25 65, 25 60, 20 60, 20 65))"
1447,"POLYGON ((20 60, 25 60, 25 55, 20 55, 20 60))"
1448,"POLYGON ((20 55, 25 55, 25 50, 20 50, 20 55))"
1449,"POLYGON ((20 50, 25 50, 25 45, 20 45, 20 50))"
1450,"POLYGON ((20 45, 25 45, 25 40, 20 40, 20 45))"
1451,"POLYGON ((20 40, 25 40, 25 35, 20 35, 20 40))"
1452,"POLYGON ((20 35, 25 35, 25 30, 20 30, 20 35))"
1453,"POLYGON ((20 30, 25 30, 25 25, 20 25, 20 30))"
1454,"POLYGON ((20 25, 25 25, 25 20, 20 20, 20 25))"
1455,"POLYGON ((20 20, 25 20, 25 15, 20 15, 20 20))"
1456,"POLYGON ((20 15, 25 15, 25 10, 20 10, 20 15))"
1457,"POLYGON ((20 10, 25 10, 25 5, 20 5, 20 10))"
1458,"POLYGON ((20 5, 25 5, 25 0, 20 0, 20 5))"
1459,"POLYGON ((20 0, 25 0, 25 -5, 20 -5, 20 0))"
1460,"POLYGON ((20 -5, 25 -5, 25 -10, 20 -10, 20 -5))"
1461,"POLYGON ((20 -10, 25 -10, 25 -15, 20 -15, 20 -10))"
1462,"POLYGON ((20 -15, 25 -15, 25 -20, 20 -20, 20 -15))"
1463,"POLYGON ((20 -20, 25 -20, 25 -25, 20 -25, 20 -20))"
